section,section_label,k,beta,threshold_treatment,treatment_label,theta_mean,seed_fraction,variant,cascade_prob,final_adoption_median,final_adoption_p05,final_adoption_p95,t10_median,t10_p05,t10_p95,t50_median,t50_p05,t50_p95,t90_median,t90_p05,t90_p95,transition_time_median,transition_time_p05,transition_time_p95,max_slope_median,max_slope_p05,max_slope_p95,n_runs,cascade_prob_ci_low,cascade_prob_ci_high
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.97,0.005,homogeneous,0.75,0.633,0.5372,0.9124500000000001,10.5,9.0,17.249999999999996,40.0,33.2,64.35,78.0,75.3,80.7,30.0,24.2,46.9,0.023500000000000007,0.017549999999999975,0.032350000000000025,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.97,0.01,homogeneous,1.0,0.6924999999999999,0.6386499999999999,0.7793000000000001,8.0,6.0,10.799999999999997,29.0,24.0,44.849999999999994,,,,21.0,18.0,34.599999999999994,0.02999999999999997,0.021000000000000005,0.034000000000000016,12,0.7574992425007574,1.0
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.98,0.001,homogeneous,0.0,0.43,0.11750000000000001,0.50325,28.0,20.0,51.0,87.0,87.0,87.0,,,,66.0,66.0,66.0,0.014500000000000006,0.0043000000000000035,0.019000000000000003,12,0.0,0.2425007574992425
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.98,0.002,homogeneous,0.08333333333333333,0.4685,0.38875000000000004,0.6700999999999998,22.0,16.0,30.049999999999994,69.0,47.4,92.19999999999999,,,,48.0,31.200000000000003,72.39999999999999,0.014500000000000013,0.01155000000000001,0.020800000000000016,12,0.014864709450773478,0.35388592179859524
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.98,0.003,homogeneous,0.3333333333333333,0.5549999999999999,0.47685,0.6906,14.0,10.65,24.499999999999993,53.0,41.6,82.39999999999998,,,,38.0,30.6,62.999999999999986,0.019000000000000017,0.013550000000000012,0.02625000000000001,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.98,0.005,homogeneous,0.4166666666666667,0.595,0.5324500000000001,0.659,12.5,9.0,15.0,50.5,42.95,70.69999999999999,,,,38.5,31.200000000000003,58.699999999999996,0.019999999999999976,0.01755,0.02735,12,0.19325746190524654,0.6804926643446272
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.98,0.01,homogeneous,0.9166666666666666,0.67,0.60675,0.8205999999999999,8.0,6.0,11.0,35.0,24.75,48.349999999999994,61.0,61.0,61.0,26.5,17.65,39.8,0.024999999999999994,0.019200000000000016,0.033250000000000016,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.99,0.001,homogeneous,0.08333333333333333,0.432,0.14135,0.63455,27.0,15.5,46.5,68.0,54.349999999999994,87.6,,,,52.5,36.65,66.64999999999999,0.015500000000000014,0.004950000000000005,0.022700000000000015,12,0.014864709450773478,0.35388592179859524
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.99,0.002,homogeneous,0.16666666666666666,0.5235000000000001,0.25205,0.6123000000000001,23.5,12.55,56.44999999999996,62.0,46.6,84.19999999999999,,,,46.0,34.0,60.29999999999999,0.017499999999999988,0.008750000000000008,0.02100000000000001,12,0.04696414761482223,0.44803635738467273
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.99,0.003,homogeneous,0.25,0.575,0.40585,0.6955,14.5,12.0,27.499999999999993,59.5,42.0,95.5,,,,45.5,29.45,76.4,0.017999999999999988,0.01175000000000001,0.026449999999999994,12,0.08894003962896138,0.53231033912066
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.99,0.005,homogeneous,0.3333333333333333,0.6094999999999999,0.4295,0.8101499999999999,13.0,10.0,22.84999999999999,51.5,39.35,85.1,93.0,93.0,93.0,39.0,27.35,71.55,0.018999999999999982,0.014550000000000006,0.02924999999999999,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,0.99,0.01,homogeneous,1.0,0.6605000000000001,0.59755,0.8306,7.0,6.0,10.45,35.5,27.55,43.699999999999996,80.0,80.0,80.0,28.0,21.1,33.8,0.02499999999999998,0.0221,0.03200000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,1.0,0.001,homogeneous,0.0,0.4025,0.0583,0.5686,33.0,19.25,51.70000000000001,81.0,69.3,95.4,,,,59.0,51.800000000000004,71.6,0.014499999999999985,0.004649999999999999,0.019450000000000016,12,0.0,0.2425007574992425
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,1.0,0.002,homogeneous,0.0,0.4985,0.36419999999999997,0.5720999999999999,20.0,16.55,39.849999999999994,73.0,63.75,90.74999999999999,,,,55.0,46.25,69.49999999999999,0.015500000000000014,0.01200000000000001,0.020350000000000017,12,0.0,0.2425007574992425
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,1.0,0.003,homogeneous,0.3333333333333333,0.5589999999999999,0.46299999999999997,0.70485,18.0,12.1,27.349999999999998,58.0,44.900000000000006,94.2,,,,43.5,29.15,71.1,0.018000000000000002,0.013999999999999988,0.025900000000000006,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,1.0,0.005,homogeneous,0.5,0.5874999999999999,0.5066999999999999,0.73035,14.0,9.55,18.349999999999998,45.0,37.0,84.0,,,,34.0,25.5,66.5,0.021000000000000005,0.0171,0.028600000000000007,12,0.2537781703934222,0.7462218296065778
L_calibration,L calibration,10,0.7,homogeneous,homogeneous,1.0,0.01,homogeneous,1.0,0.6665,0.5620499999999999,0.80785,8.0,6.0,9.45,30.0,25.0,48.14999999999999,,,,22.5,18.55,38.599999999999994,0.027999999999999983,0.02264999999999999,0.03235000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.7,0.001,homogeneous,0.9166666666666666,0.964,0.50765,0.9989,20.0,15.5,38.5,29.0,24.0,48.0,31.0,26.0,50.0,8.0,7.0,10.0,0.22500000000000003,0.11384999999999999,0.24004999999999999,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.7,0.002,homogeneous,1.0,0.9704999999999999,0.9278,0.9969,14.5,11.0,25.599999999999994,22.5,18.55,34.599999999999994,24.0,20.55,36.599999999999994,8.0,7.0,9.45,0.22199999999999998,0.20954999999999996,0.2368,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.7,0.003,homogeneous,1.0,0.996,0.95205,0.99945,11.0,8.0,18.45,18.5,14.549999999999999,26.45,20.5,16.55,28.45,7.0,6.550000000000001,8.45,0.2355,0.21199999999999997,0.24334999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.7,0.005,homogeneous,1.0,0.9644999999999999,0.9154,0.9959,10.0,7.55,13.899999999999999,16.5,14.549999999999999,21.799999999999997,18.0,16.55,23.349999999999998,7.0,6.0,7.899999999999999,0.22699999999999998,0.21509999999999996,0.23934999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.7,0.01,homogeneous,1.0,0.972,0.9212500000000001,0.99745,7.0,5.550000000000001,8.45,13.0,12.0,15.0,15.0,14.0,17.0,6.0,5.550000000000001,7.0,0.22450000000000003,0.21430000000000002,0.2389,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.75,0.001,homogeneous,1.0,0.9735,0.9154,0.9934499999999999,22.0,14.0,53.29999999999999,33.5,25.1,69.09999999999998,35.5,27.1,71.54999999999998,12.0,10.0,15.799999999999997,0.19449999999999995,0.17684999999999995,0.20490000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.75,0.002,homogeneous,1.0,0.974,0.9315500000000001,0.9984500000000001,17.0,12.55,32.29999999999999,27.0,23.1,43.64999999999999,29.5,25.1,46.19999999999999,10.5,9.1,13.45,0.18899999999999995,0.17660000000000003,0.19889999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.75,0.003,homogeneous,1.0,0.974,0.9222000000000001,0.9933500000000001,13.5,10.0,36.99999999999997,22.5,17.1,52.04999999999996,25.5,19.549999999999997,54.04999999999997,9.5,7.1,15.049999999999994,0.19099999999999995,0.18219999999999997,0.20499999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.75,0.005,homogeneous,1.0,0.9655,0.9216500000000001,0.99245,10.0,8.55,13.899999999999999,18.0,17.0,23.799999999999997,20.5,19.0,25.799999999999997,8.5,7.0,10.45,0.1875,0.18130000000000007,0.20144999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.75,0.01,homogeneous,1.0,0.975,0.9199,0.9926999999999999,7.5,5.550000000000001,9.899999999999999,15.5,12.55,18.9,18.0,14.549999999999999,21.45,8.0,7.0,9.0,0.195,0.18155,0.202,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.8,0.001,homogeneous,1.0,0.963,0.9077,0.9914499999999999,20.5,15.0,38.39999999999999,35.5,27.55,66.5,38.5,30.549999999999997,70.04999999999998,16.5,12.0,27.9,0.14499999999999996,0.136,0.15845000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.8,0.002,homogeneous,1.0,0.9584999999999999,0.9257,0.98695,19.0,13.2,23.45,32.5,24.400000000000002,40.349999999999994,35.5,27.4,43.349999999999994,14.5,11.2,17.45,0.14999999999999997,0.14054999999999995,0.15924999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.8,0.003,homogeneous,1.0,0.9804999999999999,0.9499500000000001,0.989,16.0,11.65,19.799999999999997,29.0,23.65,37.8,32.0,26.65,40.8,14.0,12.0,18.0,0.15149999999999997,0.13840000000000002,0.16300000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.8,0.005,homogeneous,1.0,0.9584999999999999,0.9220000000000002,0.9838,10.0,7.55,14.349999999999998,21.5,17.1,28.0,24.5,20.1,31.45,11.5,9.0,14.45,0.15050000000000002,0.14500000000000002,0.1628499999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.8,0.01,homogeneous,1.0,0.974,0.9266500000000001,0.99,7.0,5.550000000000001,9.45,16.0,15.0,20.9,19.0,18.0,23.9,10.0,8.55,12.0,0.15250000000000002,0.1401,0.16645,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.85,0.001,homogeneous,0.9166666666666666,0.9319999999999999,0.5255000000000001,0.97645,24.0,16.1,50.14999999999999,52.0,35.5,79.0,52.5,40.0,65.0,26.0,19.5,38.5,0.11199999999999999,0.04705000000000004,0.11545000000000011,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.85,0.002,homogeneous,1.0,0.9575,0.9256500000000001,0.9767999999999999,18.5,13.55,26.0,43.0,33.0,55.849999999999994,47.5,37.55,61.849999999999994,23.5,19.549999999999997,31.499999999999993,0.10949999999999999,0.09420000000000003,0.13545000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.85,0.003,homogeneous,1.0,0.9435,0.90855,0.9823999999999999,16.5,12.1,22.799999999999997,38.0,29.0,52.0,43.5,34.0,57.45,22.0,16.1,30.9,0.11149999999999999,0.09365000000000002,0.12795,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.85,0.005,homogeneous,1.0,0.9319999999999999,0.9101000000000001,0.975,11.5,8.0,15.45,29.0,22.65,36.9,33.5,26.65,40.9,18.0,14.1,23.249999999999996,0.11499999999999999,0.10599999999999998,0.12149999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.85,0.01,homogeneous,1.0,0.945,0.9236500000000001,0.9799,7.0,6.0,10.0,19.5,17.0,26.799999999999997,24.0,21.55,31.349999999999998,13.5,11.0,17.349999999999998,0.11199999999999999,0.10610000000000003,0.12245,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.86,0.001,homogeneous,0.9166666666666666,0.9435,0.5928000000000001,0.96515,20.0,15.1,47.49999999999998,49.0,40.0,66.0,55.0,45.5,72.0,29.0,22.5,37.0,0.10049999999999998,0.05419999999999999,0.11734999999999998,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.86,0.002,homogeneous,0.75,0.9404999999999999,0.7079,0.9719,23.0,13.0,44.14999999999999,51.0,33.0,88.5,56.0,37.5,94.5,26.0,19.0,53.0,0.09750000000000003,0.049800000000000046,0.11034999999999999,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.86,0.003,homogeneous,1.0,0.929,0.9067500000000001,0.95105,14.5,8.55,18.699999999999996,32.5,23.75,43.849999999999994,38.0,29.2,49.29999999999999,19.5,14.65,25.149999999999995,0.10349999999999998,0.08174999999999996,0.11415000000000004,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.86,0.005,homogeneous,1.0,0.9544999999999999,0.9069500000000001,0.973,13.0,9.55,16.9,34.5,26.200000000000003,43.14999999999999,40.5,31.200000000000003,48.14999999999999,22.0,16.65,27.149999999999995,0.10650000000000004,0.09954999999999997,0.12135,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.86,0.01,homogeneous,1.0,0.9604999999999999,0.91655,0.975,8.0,6.550000000000001,10.799999999999997,22.5,17.55,28.699999999999996,27.5,22.549999999999997,34.25,15.0,11.0,17.9,0.10299999999999998,0.09349999999999997,0.11794999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.87,0.001,homogeneous,0.6666666666666666,0.923,0.5193000000000001,0.9659,30.5,16.55,56.999999999999986,67.0,38.5,91.0,70.0,45.35,92.75,41.0,22.0,49.0,0.08400000000000002,0.04529999999999997,0.09490000000000008,12,0.3906175873976139,0.8618821601026385
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.87,0.002,homogeneous,1.0,0.955,0.9096000000000001,0.9699,14.0,11.100000000000001,24.9,40.0,28.299999999999997,57.0,47.0,33.3,63.900000000000006,23.0,16.65,32.45,0.09749999999999998,0.08710000000000001,0.10444999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.87,0.003,homogeneous,1.0,0.933,0.9097500000000001,0.9562499999999999,15.5,10.65,19.9,41.5,28.2,51.45,47.0,33.65,58.45,25.0,17.55,31.349999999999998,0.08900000000000002,0.08600000000000002,0.10244999999999999,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.87,0.005,homogeneous,1.0,0.948,0.9131,0.9664999999999999,11.0,8.0,16.249999999999996,31.0,22.0,41.9,37.0,28.0,48.9,20.0,13.55,27.45,0.09750000000000009,0.08099999999999996,0.10915000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.87,0.01,homogeneous,1.0,0.954,0.9115500000000001,0.9693499999999999,8.0,5.550000000000001,9.0,26.5,17.55,29.45,32.5,22.65,35.9,18.0,12.0,21.45,0.09500000000000003,0.08400000000000007,0.10069999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.88,0.001,homogeneous,0.5833333333333334,0.909,0.0,0.9544499999999999,28.0,19.35,43.85000000000001,61.5,47.4,85.1,68.0,55.7,94.74999999999999,36.5,27.35,47.89999999999999,0.06250000000000006,0.0,0.09934999999999998,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.88,0.002,homogeneous,0.75,0.9424999999999999,0.60175,0.9611,16.0,10.0,37.05,42.0,29.0,82.0,49.0,35.9,67.95000000000002,25.0,19.0,55.0,0.08300000000000002,0.04225000000000004,0.09244999999999998,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.88,0.003,homogeneous,1.0,0.9355,0.9041000000000001,0.9559,13.5,11.55,22.45,41.5,33.55,56.349999999999994,51.0,39.55,66.0,27.0,21.55,34.8,0.08000000000000007,0.06105000000000005,0.09195000000000003,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.88,0.005,homogeneous,1.0,0.931,0.9111,0.9662999999999999,12.0,9.0,14.0,34.0,28.2,39.0,41.0,34.75,45.9,22.0,18.65,26.45,0.08949999999999997,0.08219999999999997,0.09669999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.88,0.01,homogeneous,1.0,0.947,0.9064000000000001,0.9652499999999999,7.0,5.550000000000001,8.899999999999999,23.0,17.55,28.45,29.0,24.1,35.45,16.5,12.0,20.9,0.08699999999999997,0.07624999999999996,0.10379999999999998,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.89,0.001,homogeneous,0.3333333333333333,0.9205000000000001,0.3014,0.96245,29.0,14.549999999999999,43.899999999999984,66.5,35.7,82.94999999999999,78.5,44.05,93.0,39.5,21.35,52.3,0.063,0.01100000000000001,0.08345000000000001,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.89,0.002,homogeneous,0.75,0.9165000000000001,0.35740000000000005,0.9544999999999999,20.0,10.55,38.45,47.5,36.5,74.7,62.5,44.3,84.15,31.0,24.25,46.85000000000001,0.0615,0.01110000000000001,0.08845000000000001,12,0.46768966087934005,0.9110599603710386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.89,0.003,homogeneous,0.9166666666666666,0.9345000000000001,0.9172,0.9526,12.5,9.55,19.0,41.5,31.1,59.849999999999994,51.5,37.55,77.75,27.5,21.1,40.849999999999994,0.07600000000000007,0.057,0.08644999999999997,12,0.6461140782014047,0.9851352905492264
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.89,0.005,homogeneous,1.0,0.9155,0.9015500000000001,0.9399,11.0,7.55,12.899999999999999,33.0,25.65,47.25,41.0,33.65,54.8,22.5,16.55,34.14999999999999,0.07400000000000007,0.053700000000000046,0.09079999999999996,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.89,0.01,homogeneous,1.0,0.9395,0.9121000000000001,0.9666999999999999,7.0,6.0,11.0,26.0,21.0,38.699999999999996,34.0,27.55,50.349999999999994,19.0,15.0,28.249999999999996,0.07250000000000001,0.06165000000000005,0.09044999999999997,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.9,0.001,homogeneous,0.3333333333333333,0.793,0.2013,0.9437,26.0,16.0,37.5,74.0,47.75,91.1,81.5,56.5,94.75,47.5,31.75,59.75,0.044499999999999984,0.007150000000000007,0.06950000000000006,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.9,0.002,homogeneous,0.6666666666666666,0.9255,0.3083,0.9553499999999999,17.5,12.0,41.44999999999999,48.0,34.2,74.6,59.5,42.35,76.6,31.0,21.0,53.599999999999994,0.062,0.013550000000000006,0.07915000000000007,12,0.3906175873976139,0.8618821601026385
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.9,0.003,homogeneous,1.0,0.9295,0.9042000000000001,0.9483999999999999,15.0,10.55,22.149999999999995,48.5,32.4,62.599999999999994,60.5,39.85,79.0,34.0,20.200000000000003,40.45,0.06500000000000006,0.04430000000000004,0.08119999999999995,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.9,0.005,homogeneous,1.0,0.9355,0.9111500000000001,0.9554499999999999,11.0,7.55,14.45,37.0,25.75,54.25,49.0,34.3,70.19999999999999,25.0,18.2,40.599999999999994,0.06750000000000006,0.05655,0.07790000000000007,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.9,0.01,homogeneous,1.0,0.924,0.90385,0.9623499999999999,7.5,6.0,9.45,29.5,23.1,37.45,40.0,31.75,50.45,22.5,16.1,28.9,0.0675,0.05015000000000004,0.0748,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.91,0.001,homogeneous,0.3333333333333333,0.4585,0.21655000000000002,0.92225,33.5,18.1,59.899999999999984,59.0,53.2,66.8,81.0,70.4,92.60000000000001,40.0,34.4,46.2,0.01799999999999996,0.0076500000000000075,0.06500000000000006,12,0.13811783989736134,0.609382412602386
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.91,0.002,homogeneous,0.6666666666666666,0.9075,0.46355,0.9187000000000001,15.5,12.1,25.0,55.0,42.0,90.5,69.5,56.75,94.5,40.0,30.0,70.0,0.04049999999999998,0.014200000000000015,0.06614999999999999,12,0.3906175873976139,0.8618821601026385
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.91,0.003,homogeneous,0.5833333333333334,0.928,0.63925,0.9469,13.5,11.0,19.349999999999998,48.0,36.0,77.0,64.5,46.45,89.65,35.0,24.5,57.5,0.04800000000000004,0.020700000000000007,0.07535000000000007,12,0.3195073356553728,0.8067425380947535
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.91,0.005,homogeneous,1.0,0.9305000000000001,0.903,0.9528999999999999,9.5,8.55,13.45,36.5,27.299999999999997,52.25,52.0,40.3,70.9,26.5,18.3,39.9,0.0615,0.04185000000000004,0.06935000000000001,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.91,0.01,homogeneous,1.0,0.921,0.9035500000000001,0.94945,8.0,5.550000000000001,9.0,30.0,22.549999999999997,36.349999999999994,40.0,36.2,56.0,22.5,16.0,27.349999999999998,0.0635,0.04514999999999998,0.07570000000000002,12,0.7574992425007574,1.0
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.92,0.001,homogeneous,0.25,0.496,0.31935,0.91675,25.0,14.549999999999999,39.14999999999999,63.0,54.75,76.0,95.5,95.05000000000001,95.94999999999999,43.5,40.0,50.25,0.018000000000000016,0.00955000000000001,0.047050000000000036,12,0.08894003962896138,0.53231033912066
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.92,0.002,homogeneous,0.5,0.907,0.44435,0.93075,15.0,10.0,26.349999999999998,48.0,43.0,77.8,68.0,57.900000000000006,90.79999999999998,36.0,31.4,54.2,0.04099999999999998,0.014549999999999999,0.05769999999999999,12,0.2537781703934222,0.7462218296065778
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.92,0.003,homogeneous,0.8333333333333334,0.91,0.5326500000000001,0.92625,13.0,9.55,18.0,43.0,34.0,72.5,62.0,48.5,85.64999999999999,31.0,23.5,56.5,0.04149999999999998,0.015999999999999973,0.05644999999999994,12,0.5519636426153274,0.9530358523851776
L_calibration,L calibration,15,0.7,homogeneous,homogeneous,0.92,0.005,homogeneous,0.9166666666666666,0.9295,0.90265,0.9387000000000001,9.5,7.55,12.45,38.0,27.1,59.29999999999999,59.5,41.75,91.14999999999999,28.5,18.1,46.849999999999994,0.050000000000000044,0.037850000000000036,0.05890000000000005,12,0.6461140782014047,0.9851352905492264
