realised_N,variant_label,theta_low_mean,seed_count,powerlaw_alpha,cascade_threshold50,valuation_cv,section,min_better_total,stopped_reason,transition_time,pioneer_strategy,final_adoption,t10,seed_fraction,k,stop_time,degree_variance,threshold_treatment,clustering,seed_strategy,max_slope,beta,max_slope_period,total_adoptions,adoption_exposure_events,cascade,treatment_label,giant_component_fraction,count_k,run_seed,target_mean_degree,rule,min_successful_digital,pi,variant,theta_mean,section_label,run_index,sigma_high,t50,network_generator,experiment,N,total_bankruptcies,pioneer_fraction,replacement_digital_rule,cascade_dynamic70,success_denominator,realised_edges,network_seed,family,theta_low,t90,realised_mean_degree,avg_path_length,pioneer_count
1000,homogeneous,,10,,true,10.060795921483923,calibration,0,A90,5,none,0.983,6,0.01,100,13,44.12012012012012,homogeneous,0.11190843674163391,random,0.22599999999999998,0.7,13,990,990,true,homogeneous,1.0,1,1743813981,100,complex,0,,homogeneous,0.75,calibration,3497,,11,watts_strogatz_rewire,experiment_K_calibration,1000,17,0.0,traditional_only,true,better,50000,7200,small_world,,13,100.0,1.9016216216216215,0
1000,homogeneous,,10,,true,7.164794243730838,calibration,0,A90,6,none,0.981,6,0.01,100,14,44.12012012012012,homogeneous,0.11190843674163391,random,0.22999999999999998,0.7,14,990,990,true,homogeneous,1.0,1,221692322,100,complex,0,,homogeneous,0.75,calibration,3498,,12,watts_strogatz_rewire,experiment_K_calibration,1000,19,0.0,traditional_only,true,better,50000,7200,small_world,,14,100.0,1.9016216216216215,0
1000,homogeneous,,10,,true,10.51996540392441,calibration,0,A90,5,none,0.911,8,0.01,100,15,44.12012012012012,homogeneous,0.11190843674163391,random,0.22000000000000008,0.7,15,919,919,true,homogeneous,1.0,1,1557872791,100,complex,0,,homogeneous,0.75,calibration,3499,,13,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.0,traditional_only,true,better,50000,7200,small_world,,15,100.0,1.9016216216216215,0
1000,homogeneous,,10,,true,8.4430600831196,calibration,0,A90,6,none,0.999,6,0.01,100,14,44.12012012012012,homogeneous,0.11190843674163391,random,0.19900000000000007,0.7,13,1007,1007,true,homogeneous,1.0,1,94791212,100,complex,0,,homogeneous,0.75,calibration,3500,,12,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.0,traditional_only,true,better,50000,7200,small_world,,14,100.0,1.9016216216216215,0
1000,mixture_pi05,,10,,true,6.10171885893761,calibration,0,A90,7,random,0.944,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.19499999999999995,0.7,13,960,960,true,mixture_pi05,1.0,1,1139494088,100,complex,0,0.05,mixture_pi05,0.75,calibration,3501,,11,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.584132324904478,calibration,0,A90,7,random,0.979,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.19299999999999995,0.7,13,987,987,true,mixture_pi05,1.0,1,1602606612,100,complex,0,0.05,mixture_pi05,0.75,calibration,3502,,11,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.765356773914129,calibration,0,A90,7,random,0.928,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18400000000000005,0.7,13,946,946,true,mixture_pi05,1.0,1,1087864242,100,complex,0,0.05,mixture_pi05,0.75,calibration,3503,,11,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.323289799114632,calibration,0,A90,7,random,0.973,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.20199999999999996,0.7,13,980,980,true,mixture_pi05,1.0,1,975503215,100,complex,0,0.05,mixture_pi05,0.75,calibration,3504,,11,watts_strogatz_rewire,experiment_K_calibration,1000,17,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,11.662306928426057,calibration,0,A90,7,random,0.958,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18999999999999995,0.7,13,966,966,true,mixture_pi05,1.0,1,1117774470,100,complex,0,0.05,mixture_pi05,0.75,calibration,3505,,11,watts_strogatz_rewire,experiment_K_calibration,1000,18,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,9.791737350918783,calibration,0,A90,7,random,0.98,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18699999999999994,0.7,13,999,999,true,mixture_pi05,1.0,1,991512058,100,complex,0,0.05,mixture_pi05,0.75,calibration,3506,,11,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,10.823361434780676,calibration,0,A90,7,random,0.909,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18500000000000005,0.7,13,919,919,true,mixture_pi05,1.0,1,891829286,100,complex,0,0.05,mixture_pi05,0.75,calibration,3507,,11,watts_strogatz_rewire,experiment_K_calibration,1000,20,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,5.420762728800278,calibration,0,A90,7,random,0.957,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.20199999999999996,0.7,13,966,966,true,mixture_pi05,1.0,1,1865197984,100,complex,0,0.05,mixture_pi05,0.75,calibration,3508,,11,watts_strogatz_rewire,experiment_K_calibration,1000,19,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.635320233797026,calibration,0,A90,7,random,0.939,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.20199999999999996,0.7,13,948,948,true,mixture_pi05,1.0,1,818504644,100,complex,0,0.05,mixture_pi05,0.75,calibration,3509,,11,watts_strogatz_rewire,experiment_K_calibration,1000,19,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,13.284538701460315,calibration,0,A90,6,random,1.0,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.17000000000000004,0.7,12,1011,1011,true,mixture_pi05,1.0,1,1484858780,100,complex,0,0.05,mixture_pi05,0.75,calibration,3510,,10,watts_strogatz_rewire,experiment_K_calibration,1000,21,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.712361763508188,calibration,0,A90,7,random,0.93,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18500000000000005,0.7,13,944,944,true,mixture_pi05,1.0,1,1414740536,100,complex,0,0.05,mixture_pi05,0.75,calibration,3511,,11,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.402018832580274,calibration,0,A90,6,random,0.997,5,0.01,100,14,44.12012012012012,mixture,0.11190843674163391,random,0.17300000000000004,0.7,14,1008,1008,true,mixture_pi05,1.0,1,1197951158,100,complex,0,0.05,mixture_pi05,0.75,calibration,3512,,11,watts_strogatz_rewire,experiment_K_calibration,1000,21,0.05,traditional_only,true,better,50000,7200,small_world,0.05,14,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,9.81186896046166,calibration,0,A90,6,random,0.987,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.17699999999999994,0.7,13,1002,1002,true,mixture_pi05,1.0,1,1166325337,100,complex,0,0.05,mixture_pi05,0.75,calibration,3513,,10,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,5.827358734495617,calibration,0,A90,7,random,0.91,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.19200000000000006,0.7,13,924,924,true,mixture_pi05,1.0,1,223315555,100,complex,0,0.05,mixture_pi05,0.75,calibration,3514,,11,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,18.854374829509304,calibration,0,A90,7,random,0.968,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.20499999999999996,0.7,13,978,978,true,mixture_pi05,1.0,1,950719905,100,complex,0,0.05,mixture_pi05,0.75,calibration,3515,,11,watts_strogatz_rewire,experiment_K_calibration,1000,20,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,8.9913378590837,calibration,0,A90,7,random,0.922,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.19000000000000006,0.7,13,931,931,true,mixture_pi05,1.0,1,132943184,100,complex,0,0.05,mixture_pi05,0.75,calibration,3516,,11,watts_strogatz_rewire,experiment_K_calibration,1000,19,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.4333065994420195,calibration,0,A90,6,random,1.0,5,0.01,100,14,44.12012012012012,mixture,0.11190843674163391,random,0.17699999999999994,0.7,13,1015,1015,true,mixture_pi05,1.0,1,2133851302,100,complex,0,0.05,mixture_pi05,0.75,calibration,3517,,11,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,50000,7200,small_world,0.05,14,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,9.812815316584599,calibration,0,A90,7,random,0.912,3,0.01,100,12,44.12012012012012,mixture,0.11190843674163391,random,0.19200000000000006,0.7,12,923,923,true,mixture_pi05,1.0,1,1614089828,100,complex,0,0.05,mixture_pi05,0.75,calibration,3518,,10,watts_strogatz_rewire,experiment_K_calibration,1000,21,0.05,traditional_only,true,better,50000,7200,small_world,0.05,12,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,5.656097501232206,calibration,0,A90,6,random,0.994,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.16499999999999992,0.7,12,1018,1018,true,mixture_pi05,1.0,1,21833976,100,complex,0,0.05,mixture_pi05,0.75,calibration,3519,,10,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,mixture_pi05,,10,,true,6.813313866832799,calibration,0,A90,7,random,0.971,4,0.01,100,13,44.12012012012012,mixture,0.11190843674163391,random,0.18599999999999994,0.7,13,989,989,true,mixture_pi05,1.0,1,316631137,100,complex,0,0.05,mixture_pi05,0.75,calibration,3520,,11,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,50000,7200,small_world,0.05,13,100.0,1.9016216216216215,50
1000,homogeneous,,1,,true,31.308503661918483,calibration,0,A90,7,none,0.936,20,0.001,100,29,44.12012012012012,homogeneous,0.11190843674163391,random,0.18600000000000005,0.7,29,951,951,true,homogeneous,1.0,1,1295363109,100,complex,0,,homogeneous,0.8,calibration,3521,,27,watts_strogatz_rewire,experiment_K_calibration,1000,16,0.0,traditional_only,true,better,50000,7200,small_world,,29,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,16.74842856948184,calibration,0,A90,8,none,0.956,21,0.001,100,31,44.12012012012012,homogeneous,0.11190843674163391,random,0.17699999999999994,0.7,31,980,980,true,homogeneous,1.0,1,599496105,100,complex,0,,homogeneous,0.8,calibration,3522,,29,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,50000,7200,small_world,,31,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,19.204964876825663,calibration,0,A90,8,none,0.946,15,0.001,100,25,44.12012012012012,homogeneous,0.11190843674163391,random,0.18499999999999994,0.7,25,965,965,true,homogeneous,1.0,1,1981829619,100,complex,0,,homogeneous,0.8,calibration,3523,,23,watts_strogatz_rewire,experiment_K_calibration,1000,20,0.0,traditional_only,true,better,50000,7200,small_world,,25,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,16.65250534422736,calibration,0,A90,7,none,0.996,15,0.001,100,25,44.12012012012012,homogeneous,0.11190843674163391,random,0.16499999999999992,0.7,24,1020,1020,true,homogeneous,1.0,1,1759275287,100,complex,0,,homogeneous,0.8,calibration,3524,,22,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,50000,7200,small_world,,25,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,29.7505487652306,calibration,0,A90,7,none,0.966,13,0.001,100,23,44.12012012012012,homogeneous,0.11190843674163391,random,0.17599999999999993,0.7,23,990,990,true,homogeneous,1.0,1,2041170844,100,complex,0,,homogeneous,0.8,calibration,3525,,20,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,50000,7200,small_world,,23,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,31.040231690531233,calibration,0,A90,7,none,1.0,15,0.001,100,25,44.12012012012012,homogeneous,0.11190843674163391,random,0.17200000000000004,0.7,24,1025,1025,true,homogeneous,1.0,1,232198413,100,complex,0,,homogeneous,0.8,calibration,3526,,22,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.0,traditional_only,true,better,50000,7200,small_world,,25,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,16.846476760084894,calibration,0,A90,7,none,0.999,14,0.001,100,24,44.12012012012012,homogeneous,0.11190843674163391,random,0.16999999999999993,0.7,23,1022,1022,true,homogeneous,1.0,1,1162467000,100,complex,0,,homogeneous,0.8,calibration,3527,,21,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.0,traditional_only,true,better,50000,7200,small_world,,24,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,14.601492889425904,calibration,0,A90,7,none,0.996,14,0.001,100,24,44.12012012012012,homogeneous,0.11190843674163391,random,0.17199999999999993,0.7,23,1026,1026,true,homogeneous,1.0,1,954495490,100,complex,0,,homogeneous,0.8,calibration,3528,,21,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.0,traditional_only,true,better,50000,7200,small_world,,24,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,31.50935256592219,calibration,0,A90,7,none,0.999,16,0.001,100,26,44.12012012012012,homogeneous,0.11190843674163391,random,0.16799999999999993,0.7,25,1029,1029,true,homogeneous,1.0,1,175736682,100,complex,0,,homogeneous,0.8,calibration,3529,,23,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.0,traditional_only,true,better,50000,7200,small_world,,26,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,17.94665933917778,calibration,0,A90,7,none,0.924,16,0.001,100,25,44.12012012012012,homogeneous,0.11190843674163391,random,0.19200000000000006,0.7,25,944,944,true,homogeneous,1.0,1,884621304,100,complex,0,,homogeneous,0.8,calibration,3530,,23,watts_strogatz_rewire,experiment_K_calibration,1000,21,0.0,traditional_only,true,better,50000,7200,small_world,,25,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,13.074917787220691,calibration,0,A90,8,none,0.934,16,0.001,100,26,44.12012012012012,homogeneous,0.11190843674163391,random,0.18100000000000005,0.7,26,963,963,true,homogeneous,1.0,1,730506608,100,complex,0,,homogeneous,0.8,calibration,3531,,24,watts_strogatz_rewire,experiment_K_calibration,1000,30,0.0,traditional_only,true,better,50000,7200,small_world,,26,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,13.159698618911838,calibration,0,A90,7,none,1.0,15,0.001,100,25,44.12012012012012,homogeneous,0.11190843674163391,random,0.16800000000000004,0.7,24,1030,1030,true,homogeneous,1.0,1,2032298624,100,complex,0,,homogeneous,0.8,calibration,3532,,22,watts_strogatz_rewire,experiment_K_calibration,1000,31,0.0,traditional_only,true,better,50000,7200,small_world,,25,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,22.856119654289042,calibration,0,A90,7,none,0.999,18,0.001,100,28,44.12012012012012,homogeneous,0.11190843674163391,random,0.17100000000000004,0.7,27,1027,1027,true,homogeneous,1.0,1,78170115,100,complex,0,,homogeneous,0.8,calibration,3533,,25,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.0,traditional_only,true,better,50000,7200,small_world,,28,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,24.27968717121619,calibration,0,A90,7,none,0.988,16,0.001,100,26,44.12012012012012,homogeneous,0.11190843674163391,random,0.17999999999999994,0.7,26,1012,1012,true,homogeneous,1.0,1,458122070,100,complex,0,,homogeneous,0.8,calibration,3534,,23,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.0,traditional_only,true,better,50000,7200,small_world,,26,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,15.27903952131302,calibration,0,A90,7,none,0.992,13,0.001,100,23,44.12012012012012,homogeneous,0.11190843674163391,random,0.17100000000000004,0.7,23,1023,1023,true,homogeneous,1.0,1,1362281184,100,complex,0,,homogeneous,0.8,calibration,3535,,20,watts_strogatz_rewire,experiment_K_calibration,1000,32,0.0,traditional_only,true,better,50000,7200,small_world,,23,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,30.45625768862535,calibration,0,A90,8,none,0.962,16,0.001,100,26,44.12012012012012,homogeneous,0.11190843674163391,random,0.18399999999999994,0.7,26,982,982,true,homogeneous,1.0,1,457188758,100,complex,0,,homogeneous,0.8,calibration,3536,,24,watts_strogatz_rewire,experiment_K_calibration,1000,21,0.0,traditional_only,true,better,50000,7200,small_world,,26,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,23.48660012076582,calibration,0,A90,7,none,0.976,18,0.001,100,28,44.12012012012012,homogeneous,0.11190843674163391,random,0.19199999999999995,0.7,28,997,997,true,homogeneous,1.0,1,1459733827,100,complex,0,,homogeneous,0.8,calibration,3537,,25,watts_strogatz_rewire,experiment_K_calibration,1000,22,0.0,traditional_only,true,better,50000,7200,small_world,,28,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,21.636476342962574,calibration,0,A90,7,none,0.922,13,0.001,100,22,44.12012012012012,homogeneous,0.11190843674163391,random,0.17600000000000005,0.7,22,934,934,true,homogeneous,1.0,1,931314498,100,complex,0,,homogeneous,0.8,calibration,3538,,20,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.0,traditional_only,true,better,50000,7200,small_world,,22,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,13.759145076028236,calibration,0,A90,7,none,0.93,19,0.001,100,28,44.12012012012012,homogeneous,0.11190843674163391,random,0.18600000000000005,0.7,28,942,942,true,homogeneous,1.0,1,1384392269,100,complex,0,,homogeneous,0.8,calibration,3539,,26,watts_strogatz_rewire,experiment_K_calibration,1000,13,0.0,traditional_only,true,better,50000,7200,small_world,,28,100.0,1.9016216216216215,0
1000,homogeneous,,1,,true,12.494682316478146,calibration,0,A90,7,none,0.985,17,0.001,100,27,44.12012012012012,homogeneous,0.11190843674163391,random,0.16900000000000004,0.7,27,1010,1010,true,homogeneous,1.0,1,1282543274,100,complex,0,,homogeneous,0.8,calibration,3540,,24,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.0,traditional_only,true,better,50000,7200,small_world,,27,100.0,1.9016216216216215,0
1000,mixture_pi05,,1,,true,14.256812619392077,calibration,0,A90,9,random,0.988,8,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.14200000000000002,0.7,20,1017,1017,true,mixture_pi05,1.0,1,785714546,100,complex,0,0.05,mixture_pi05,0.8,calibration,3541,,17,watts_strogatz_rewire,experiment_K_calibration,1000,30,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,12.000873112313428,calibration,0,A90,9,random,0.97,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.15500000000000003,0.7,19,995,995,true,mixture_pi05,1.0,1,913783519,100,complex,0,0.05,mixture_pi05,0.8,calibration,3542,,16,watts_strogatz_rewire,experiment_K_calibration,1000,26,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,14.139177581530985,calibration,0,A90,9,random,0.953,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.1479999999999999,0.7,19,976,976,true,mixture_pi05,1.0,1,1467257215,100,complex,0,0.05,mixture_pi05,0.8,calibration,3543,,16,watts_strogatz_rewire,experiment_K_calibration,1000,24,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,9.104334076271844,calibration,0,A90,9,random,0.974,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.14600000000000002,0.7,19,1010,1010,true,mixture_pi05,1.0,1,88744457,100,complex,0,0.05,mixture_pi05,0.8,calibration,3544,,16,watts_strogatz_rewire,experiment_K_calibration,1000,37,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,12.052507138798319,calibration,0,A90,9,random,0.954,8,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.14,0.7,20,986,986,true,mixture_pi05,1.0,1,1286952678,100,complex,0,0.05,mixture_pi05,0.8,calibration,3545,,17,watts_strogatz_rewire,experiment_K_calibration,1000,33,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,7.196751742895649,calibration,0,A90,10,random,0.975,7,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.139,0.7,20,1006,1006,true,mixture_pi05,1.0,1,1359214011,100,complex,0,0.05,mixture_pi05,0.8,calibration,3546,,17,watts_strogatz_rewire,experiment_K_calibration,1000,32,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,28.05857727167489,calibration,0,A90,9,random,0.949,8,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.1439999999999999,0.7,20,977,977,true,mixture_pi05,1.0,1,163985058,100,complex,0,0.05,mixture_pi05,0.8,calibration,3547,,17,watts_strogatz_rewire,experiment_K_calibration,1000,29,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,21.430466918028497,calibration,0,A90,9,random,0.905,13,0.001,100,25,44.12012012012012,mixture,0.11190843674163391,random,0.14300000000000002,0.7,25,927,927,true,mixture_pi05,1.0,1,692058072,100,complex,0,0.05,mixture_pi05,0.8,calibration,3548,,22,watts_strogatz_rewire,experiment_K_calibration,1000,23,0.05,traditional_only,true,better,50000,7200,small_world,0.05,25,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,13.086563525349002,calibration,0,A90,9,random,0.999,7,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.14400000000000002,0.7,19,1025,1025,true,mixture_pi05,1.0,1,1214638107,100,complex,0,0.05,mixture_pi05,0.8,calibration,3549,,16,watts_strogatz_rewire,experiment_K_calibration,1000,27,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,6.0807608878964485,calibration,0,A90,9,random,0.965,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.15200000000000002,0.7,19,989,989,true,mixture_pi05,1.0,1,147459054,100,complex,0,0.05,mixture_pi05,0.8,calibration,3550,,16,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,8.563444846281367,calibration,0,A90,8,random,1.0,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.14400000000000002,0.7,18,1026,1026,true,mixture_pi05,1.0,1,1204302590,100,complex,0,0.05,mixture_pi05,0.8,calibration,3551,,15,watts_strogatz_rewire,experiment_K_calibration,1000,27,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,9.01161321569199,calibration,0,A90,8,random,0.992,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.14300000000000002,0.7,18,1027,1027,true,mixture_pi05,1.0,1,1984083266,100,complex,0,0.05,mixture_pi05,0.8,calibration,3552,,15,watts_strogatz_rewire,experiment_K_calibration,1000,36,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,11.626105726563566,calibration,0,A90,8,random,1.0,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.14500000000000002,0.7,18,1026,1026,true,mixture_pi05,1.0,1,2073224321,100,complex,0,0.05,mixture_pi05,0.8,calibration,3553,,15,watts_strogatz_rewire,experiment_K_calibration,1000,27,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,8.25110568774136,calibration,0,A90,9,random,0.917,7,0.001,100,19,44.12012012012012,mixture,0.11190843674163391,random,0.15100000000000002,0.7,19,944,944,true,mixture_pi05,1.0,1,1771750587,100,complex,0,0.05,mixture_pi05,0.8,calibration,3554,,16,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,50000,7200,small_world,0.05,19,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,20.45250846833474,calibration,0,A90,9,random,0.994,9,0.001,100,22,44.12012012012012,mixture,0.11190843674163391,random,0.137,0.7,21,1021,1021,true,mixture_pi05,1.0,1,490238101,100,complex,0,0.05,mixture_pi05,0.8,calibration,3555,,18,watts_strogatz_rewire,experiment_K_calibration,1000,28,0.05,traditional_only,true,better,50000,7200,small_world,0.05,22,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,9.93673243848188,calibration,0,A90,9,random,0.999,9,0.001,100,22,44.12012012012012,mixture,0.11190843674163391,random,0.14600000000000002,0.7,21,1032,1032,true,mixture_pi05,1.0,1,630715082,100,complex,0,0.05,mixture_pi05,0.8,calibration,3556,,18,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,50000,7200,small_world,0.05,22,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,10.357493881979597,calibration,0,A90,8,random,0.916,7,0.001,100,18,44.12012012012012,mixture,0.11190843674163391,random,0.14,0.7,18,940,940,true,mixture_pi05,1.0,1,2121699615,100,complex,0,0.05,mixture_pi05,0.8,calibration,3557,,15,watts_strogatz_rewire,experiment_K_calibration,1000,25,0.05,traditional_only,true,better,50000,7200,small_world,0.05,18,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,9.976098179726776,calibration,0,A90,9,random,0.927,13,0.001,100,25,44.12012012012012,mixture,0.11190843674163391,random,0.14700000000000002,0.7,25,948,948,true,mixture_pi05,1.0,1,955991677,100,complex,0,0.05,mixture_pi05,0.8,calibration,3558,,22,watts_strogatz_rewire,experiment_K_calibration,1000,22,0.05,traditional_only,true,better,50000,7200,small_world,0.05,25,100.0,1.9016216216216215,50
1000,mixture_pi05,,1,,true,10.146657779135987,calibration,0,A90,8,random,0.982,8,0.001,100,20,44.12012012012012,mixture,0.11190843674163391,random,0.14200000000000002,0.7,20,1015,1015,true,mixture_pi05,1.0,1,1134785332,100,complex,0,0.05,mixture_pi05,0.8,calibration,3559,,16,watts_strogatz_rewire,experiment_K_calibration,1000,34,0.05,traditional_only,true,better,50000,7200,small_world,0.05,20,100.0,1.9016216216216215,50
